Shortname,name,Paper,Stress (MPa),Strain Rate (min) /s,Time to 1% strain (s),log(time),Temperature C,ID-curve,Sol. Temp (ºC),Sol. Time (h),1 age temp (ºC),1 age time (h),2 age temp (ºC),2 age time (hr),C/T,Orientation,VolFrac (%),Notes,IndexRef,Co,Ni,Al,Cr,W,Ti,Ta,Nb,V,Mo,C,Zr,B,Ir,Re,Si,Fe,Y,Hf,Ge,Mn,Sc,Ru,Ce,Nd
Co-8.4Al-9.7W-0.04B,9W-0.04B,"Bauer, A., Neumeier, S., Pyczak, F., Singer, R. F., & Göken, M. (2012). Creep properties of different ?’-strengthened Co-base superalloys. Materials Science and Engineering A, 550, 333–341. https://doi.org/10.1016/j.msea.2012.04.086",400,2.04E-07,49080.51272,4.690909091,850,42-2,1300,12,900,200,,,1,10,58,,42,81.86,0,8.4,0,9.7,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.4Al-9.7W-0.04B,9W-0.04B,"Bauer, A., Neumeier, S., Pyczak, F., Singer, R. F., & Göken, M. (2012). Creep properties of different ?’-strengthened Co-base superalloys. Materials Science and Engineering A, 550, 333–341. https://doi.org/10.1016/j.msea.2012.04.086",450,4.81E-07,20805.67538,4.318181818,850,42-2,1300,12,900,200,,,1,10,58,,42,81.86,0,8.4,0,9.7,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.4Al-9.7W-0.04B,9W-0.04B,"Bauer, A., Neumeier, S., Pyczak, F., Singer, R. F., & Göken, M. (2012). Creep properties of different ?’-strengthened Co-base superalloys. Materials Science and Engineering A, 550, 333–341. https://doi.org/10.1016/j.msea.2012.04.086",500,2.51E-06,3981.071706,3.6,850,42-2,1300,12,900,200,,,1,10,58,,42,81.86,0,8.4,0,9.7,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.4Al-9.7W-0.04B,9W-0.04B,"Bauer, A., Neumeier, S., Pyczak, F., Singer, R. F., & Göken, M. (2012). Creep properties of different ?’-strengthened Co-base superalloys. Materials Science and Engineering A, 550, 333–341. https://doi.org/10.1016/j.msea.2012.04.085",250,2.53E-09,3952569.17,6.596879479,800,42-3,1300,12,900,200,,,1,10,58,"Boron improvement not present in SX, its just a grain boundary effect",42,81.86,0,8.4,0,9.7,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.4Al-9.7W-0.04B,9W-0.04B,"Bauer, A., Neumeier, S., Pyczak, F., Singer, R. F., & Göken, M. (2012). Creep properties of different ?’-strengthened Co-base superalloys. Materials Science and Engineering A, 550, 333–341. https://doi.org/10.1016/j.msea.2012.04.087",250,0.00000643,1555.209953,3.191789027,900,42-4,1300,12,900,200,,,1,10,58,,42,81.86,0,8.4,0,9.7,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.9Al-9.5W-0.08B,9W-0.08B,"Bauer, A., Neumeier, S., Pyczak, F., Singer, R. F., & Göken, M. (2012). Creep properties of different ?’-strengthened Co-base superalloys. Materials Science and Engineering A, 550, 333–341. https://doi.org/10.1016/j.msea.2012.04.085",400,7.46E-08,134051.8239,5.127272727,850,43-1,1300,12,900,200,,,1,10,58,,43,81.52,0,8.9,0,9.5,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.9Al-9.5W-0.08B,9W-0.08B,"Bauer, A., Neumeier, S., Pyczak, F., Singer, R. F., & Göken, M. (2012). Creep properties of different ?’-strengthened Co-base superalloys. Materials Science and Engineering A, 550, 333–341. https://doi.org/10.1016/j.msea.2012.04.085",450,5.93E-07,16876.12476,4.227272727,850,43-1,1300,12,900,200,,,1,10,58,,43,81.52,0,8.9,0,9.5,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.9Al-9.5W-0.08B,9W-0.08B,"Bauer, A., Neumeier, S., Pyczak, F., Singer, R. F., & Göken, M. (2012). Creep properties of different ?’-strengthened Co-base superalloys. Materials Science and Engineering A, 550, 333–341. https://doi.org/10.1016/j.msea.2012.04.086",500,3.44E-06,2908.280984,3.463636364,850,43-1,1300,12,900,200,,,1,10,58,,43,81.52,0,8.9,0,9.5,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.3Al-9.4W-0.12B,9W-0.12B,"Bauer, A., Neumeier, S., Pyczak, F., Singer, R. F., & Göken, M. (2012). Creep properties of different ?’-strengthened Co-base superalloys. Materials Science and Engineering A, 550, 333–341. https://doi.org/10.1016/j.msea.2012.04.087",250,3.17E-09,3154574.132,6.498940738,850,44-1,1300,12,900,200,,,1,10,58,,44,82.18,0,8.3,0,9.4,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.3Al-9.4W-0.12B,9W-0.12B,"Bauer, A., Neumeier, S., Pyczak, F., Singer, R. F., & Göken, M. (2012). Creep properties of different ?’-strengthened Co-base superalloys. Materials Science and Engineering A, 550, 333–341. https://doi.org/10.1016/j.msea.2012.04.088",350,0.000000024,416666.6667,5.619788758,850,44-1,1300,12,900,200,,,1,10,58,,44,82.18,0,8.3,0,9.4,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.3Al-9.4W-0.12B,9W-0.12B,"Bauer, A., Neumeier, S., Pyczak, F., Singer, R. F., & Göken, M. (2012). Creep properties of different ?’-strengthened Co-base superalloys. Materials Science and Engineering A, 550, 333–341. https://doi.org/10.1016/j.msea.2012.04.089",450,0.000000423,23640.66194,4.373659633,850,44-1,1300,12,900,200,,,1,10,58,,44,82.18,0,8.3,0,9.4,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.Al-6.7W-1.4Ta-1.4Nb,8W-2Ta-2Nb,"Bauer, A., Neumeier, S., Pyczak, F., Singer, R. F., & Göken, M. (2012). Creep properties of different ?’-strengthened Co-base superalloys. Materials Science and Engineering A, 550, 333–341. https://doi.org/10.1016/j.msea.2012.04.089",250,1.75E-08,571232.7202,5.756813076,850,47-1,1300,12,900,200,,,1,10,78,,47,82.5,0,8,0,6.7,0,1.4,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.Al-6.7W-1.4Ta-1.4Nb,8W-2Ta-2Nb,"Bauer, A., Neumeier, S., Pyczak, F., Singer, R. F., & Göken, M. (2012). Creep properties of different ?’-strengthened Co-base superalloys. Materials Science and Engineering A, 550, 333–341. https://doi.org/10.1016/j.msea.2012.04.089",300,5.11E-08,195802.005,5.291817135,850,47-1,1300,12,900,200,,,1,10,78,,47,82.5,0,8,0,6.7,0,1.4,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.Al-6.7W-1.4Ta-1.4Nb,8W-2Ta-2Nb,"Bauer, A., Neumeier, S., Pyczak, F., Singer, R. F., & Göken, M. (2012). Creep properties of different ?’-strengthened Co-base superalloys. Materials Science and Engineering A, 550, 333–341. https://doi.org/10.1016/j.msea.2012.04.089",350,1.74E-07,57593.7338,4.760375235,850,47-1,1300,12,900,200,,,1,10,78,,47,82.5,0,8,0,6.7,0,1.4,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.Al-6.7W-1.4Ta-1.4Nb,8W-2Ta-2Nb,"Bauer, A., Neumeier, S., Pyczak, F., Singer, R. F., & Göken, M. (2012). Creep properties of different ?’-strengthened Co-base superalloys. Materials Science and Engineering A, 550, 333–341. https://doi.org/10.1016/j.msea.2012.04.089",400,3.65E-07,27398.0109,4.437719034,850,47-1,1300,12,900,200,,,1,10,78,,47,82.5,0,8,0,6.7,0,1.4,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.Al-6.7W-1.4Ta-1.4Nb,8W-2Ta-2Nb,"Bauer, A., Neumeier, S., Pyczak, F., Singer, R. F., & Göken, M. (2012). Creep properties of different ?’-strengthened Co-base superalloys. Materials Science and Engineering A, 550, 333–341. https://doi.org/10.1016/j.msea.2012.04.091",450.07,8.37E-07,11942.7227,4.077103349,850,47-1,1300,12,900,200,,,1,10,78,,47,82.5,0,8,0,6.7,0,1.4,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.2Al-9.4W-1.1Mo-0.04B,9W-1Mo-0.04B,"Bauer, A., Neumeier, S., Pyczak, F., & Göken, M. (2012). Creep Strength and Microstructure of Polycrystalline ?? - Strengthened Cobalt-Base Superalloys. In Superalloys 2012 (pp. 695–703). https://doi.org/10.1002/9781118516430.ch84",80,6.18E-08,161822.7717,5.209039635,950,50-1,1300,12,900,200,,,1,10,72,,50,81.26,0,8.2,0,9.4,0,0,0,0,1.1,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.2Al-9.4W-1.1Mo-0.04B,9W-1Mo-0.04B,"Bauer, A., Neumeier, S., Pyczak, F., & Göken, M. (2012). Creep Strength and Microstructure of Polycrystalline ?? - Strengthened Cobalt-Base Superalloys. In Superalloys 2012 (pp. 695–703). https://doi.org/10.1002/9781118516430.ch84",110,2.15E-07,46416.63572,4.66667366,950,50-1,1300,12,900,200,,,1,10,72,,50,81.26,0,8.2,0,9.4,0,0,0,0,1.1,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.2Al-9.4W-1.1Mo-0.04B,9W-1Mo-0.04B,"Bauer, A., Neumeier, S., Pyczak, F., & Göken, M. (2012). Creep Strength and Microstructure of Polycrystalline ?? - Strengthened Cobalt-Base Superalloys. In Superalloys 2012 (pp. 695–703). https://doi.org/10.1002/9781118516430.ch84",150,7.71E-07,12971.68282,4.112996321,950,50-1,1300,12,900,200,,,1,10,72,,50,81.26,0,8.2,0,9.4,0,0,0,0,1.1,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.2Al-9.4W-1.1Mo-0.04B,9W-1Mo-0.04B,"Bauer, A., Neumeier, S., Pyczak, F., Singer, R. F., & Göken, M. (2012). Creep properties of different ?’-strengthened Co-base superalloys. Materials Science and Engineering A, 550, 333–341. https://doi.org/10.1016/j.msea.2012.04.088",350,2.00E-08,498977.097,5.698080612,850,50-2,1300,12,900,200,,,1,10,72,,50,81.26,0,8.2,0,9.4,0,0,0,0,1.1,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.2Al-9.4W-1.1Mo-0.04B,9W-1Mo-0.04B,"Bauer, A., Neumeier, S., Pyczak, F., Singer, R. F., & Göken, M. (2012). Creep properties of different ?’-strengthened Co-base superalloys. Materials Science and Engineering A, 550, 333–341. https://doi.org/10.1016/j.msea.2012.04.088",400,2.87E-07,34814.09274,4.541755082,850,50-2,1300,12,900,200,,,1,10,72,,50,81.26,0,8.2,0,9.4,0,0,0,0,1.1,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.2Al-9.4W-1.1Mo-0.04B,9W-1Mo-0.04B,"Bauer, A., Neumeier, S., Pyczak, F., Singer, R. F., & Göken, M. (2012). Creep properties of different ?’-strengthened Co-base superalloys. Materials Science and Engineering A, 550, 333–341. https://doi.org/10.1016/j.msea.2012.04.088",450,1.87E-06,5346.164127,3.728042287,850,50-2,1300,12,900,200,,,1,10,72,,50,81.26,0,8.2,0,9.4,0,0,0,0,1.1,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.2Al-9.6W-1.5Ta-1.8Mo,8W-2Ta-2Mo,"Bauer, A., Neumeier, S., Pyczak, F., Singer, R. F., & Göken, M. (2012). Creep properties of different ?’-strengthened Co-base superalloys. Materials Science and Engineering A, 550, 333–341. https://doi.org/10.1016/j.msea.2012.04.088",250,1.43E-07,70111.47725,4.845789118,850,51-1,1300,12,900,200,,,1,10,76,,51,78.9,0,8.2,0,9.6,0,1.5,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.2Al-9.6W-1.5Ta-1.8Mo,8W-2Ta-2Mo,"Bauer, A., Neumeier, S., Pyczak, F., Singer, R. F., & Göken, M. (2012). Creep properties of different ?’-strengthened Co-base superalloys. Materials Science and Engineering A, 550, 333–341. https://doi.org/10.1016/j.msea.2012.04.088",350,1.76E-06,5681.172594,3.754437983,850,51-1,1300,12,900,200,,,1,10,76,,51,78.9,0,8.2,0,9.6,0,1.5,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.2Al-9.6W-1.5Ta-1.8Mo,8W-2Ta-2Mo,"Bauer, A., Neumeier, S., Pyczak, F., Singer, R. F., & Göken, M. (2012). Creep properties of different ?’-strengthened Co-base superalloys. Materials Science and Engineering A, 550, 333–341. https://doi.org/10.1016/j.msea.2012.04.088",400,5.14E-06,1947.343823,3.289442637,850,51-1,1300,12,900,200,,,1,10,76,,51,78.9,0,8.2,0,9.6,0,1.5,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.2Al-9.6W-1.5Ta-1.8Mo,8W-2Ta-2Mo,"Bauer, A., Neumeier, S., Pyczak, F., Singer, R. F., & Göken, M. (2012). Creep properties of different ?’-strengthened Co-base superalloys. Materials Science and Engineering A, 550, 333–341. https://doi.org/10.1016/j.msea.2012.04.093",450,0.000013141,760.9770946,2.881371585,850,51-1,1300,12,900,200,,,1,10,76,91 without TCPs,51,78.9,0,8.2,0,9.6,0,1.5,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.7Al-10.3W-2.Si,10W-2Si,"Bauer, A., Neumeier, S., Pyczak, F., & Göken, M. (2012). Creep Strength and Microstructure of Polycrystalline ?? - Strengthened Cobalt-Base Superalloys. In Superalloys 2012 (pp. 695–703). https://doi.org/10.1002/9781118516430.ch85",250,0.000037207,268.7666299,2.429375346,950,53-1,1300,12,900,200,,,1,10,72,,53,79,0,8.7,0,10.3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Co-8.7Al-10.3W-2.Si,10W-2Si,"Bauer, A., Neumeier, S., Pyczak, F., & Göken, M. (2012). Creep Strength and Microstructure of Polycrystalline ?? - Strengthened Cobalt-Base Superalloys. In Superalloys 2012 (pp. 695–703). https://doi.org/10.1002/9781118516430.ch85",110,3.40E-08,294394.7244,5.468930023,950,53-1,1300,12,900,200,,,1,10,72,,53,79,0,8.7,0,10.3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Co-8.7Al-10.3W-2.Si,10W-2Si,"Bauer, A., Neumeier, S., Pyczak, F., & Göken, M. (2012). Creep Strength and Microstructure of Polycrystalline ?? - Strengthened Cobalt-Base Superalloys. In Superalloys 2012 (pp. 695–703). https://doi.org/10.1002/9781118516430.ch85",150,4.83E-07,20719.80606,4.316385686,950,53-1,1300,12,900,200,,,1,10,72,,53,79,0,8.7,0,10.3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Co-8.7Al-10.3W-2.Si,10W-2Si,"Bauer, A., Neumeier, S., Pyczak, F., & Göken, M. (2012). Creep Strength and Microstructure of Polycrystalline ?? - Strengthened Cobalt-Base Superalloys. In Superalloys 2012 (pp. 695–703). https://doi.org/10.1002/9781118516430.ch85",200,5.72E-06,1749.597593,3.242938172,950,53-1,1300,12,900,200,,,1,10,72,,53,79,0,8.7,0,10.3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Co-8.7Al-10.3W-2.Si,10W-2Si,"Bauer, A., Neumeier, S., Pyczak, F., Singer, R. F., & Göken, M. (2012). Creep properties of different ?’-strengthened Co-base superalloys. Materials Science and Engineering A, 550, 333–341. https://doi.org/10.1016/j.msea.2012.04.089",250,1.27E-08,785360.8733,5.895069261,850,53-2,1300,12,900,200,,,1,10,72,,53,79,0,8.7,0,10.3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Co-8.7Al-10.3W-2.Si,10W-2Si,"Bauer, A., Neumeier, S., Pyczak, F., Singer, R. F., & Göken, M. (2012). Creep properties of different ?’-strengthened Co-base superalloys. Materials Science and Engineering A, 550, 333–341. https://doi.org/10.1016/j.msea.2012.04.089",350,2.82E-07,35507.58087,4.550321085,850,53-2,1300,12,900,200,,,1,10,72,,53,79,0,8.7,0,10.3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Co-8.7Al-10.3W-2.Si,10W-2Si,"Bauer, A., Neumeier, S., Pyczak, F., Singer, R. F., & Göken, M. (2012). Creep properties of different ?’-strengthened Co-base superalloys. Materials Science and Engineering A, 550, 333–341. https://doi.org/10.1016/j.msea.2012.04.089",400,1.06E-06,9472.387989,3.976459478,850,53-2,1300,12,900,200,,,1,10,72,,53,79,0,8.7,0,10.3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Co-8.4Al-9.6W-2.2Ti-0.12B,9W-2Ti-0.12B,"Bauer, A., Neumeier, S., Pyczak, F., & Göken, M. (2012). Creep Strength and Microstructure of Polycrystalline ?? - Strengthened Cobalt-Base Superalloys. In Superalloys 2012 (pp. 695–703). https://doi.org/10.1002/9781118516430.ch83",150,3.31E-08,302151.3174,5.480224492,950,57-1,1300,12,900,200,,,1,10,75,,57,79.68,0,8.4,0,9.6,2.2,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.4Al-9.6W-2.2Ti-0.12B,9W-2Ti-0.12B,"Bauer, A., Neumeier, S., Pyczak, F., & Göken, M. (2012). Creep Strength and Microstructure of Polycrystalline ?? - Strengthened Cobalt-Base Superalloys. In Superalloys 2012 (pp. 695–703). https://doi.org/10.1002/9781118516430.ch83",200,2.87E-07,34863.85664,4.542375427,950,57-1,1300,12,900,200,,,1,10,75,,57,79.68,0,8.4,0,9.6,2.2,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.4Al-9.6W-2.2Ti-0.12B,9W-2Ti-0.12B,"Bauer, A., Neumeier, S., Pyczak, F., & Göken, M. (2012). Creep Strength and Microstructure of Polycrystalline ?? - Strengthened Cobalt-Base Superalloys. In Superalloys 2012 (pp. 695–703). https://doi.org/10.1002/9781118516430.ch83",250,3.22E-06,3101.159834,3.49152415,950,57-1,1300,12,900,200,,,1,10,75,,57,79.68,0,8.4,0,9.6,2.2,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.4Al-9.6W-2.2Ti-0.12B,9W-2Ti-0.12B,"Bauer, A., Neumeier, S., Pyczak, F., Singer, R. F., & Göken, M. (2012). Creep properties of different ?’-strengthened Co-base superalloys. Materials Science and Engineering A, 550, 333–341. https://doi.org/10.1016/j.msea.2012.04.087",400,2.54E-08,393809.3175,5.595285987,850,57-2,1300,12,900,200,,,1,10,75,,57,79.68,0,8.4,0,9.6,2.2,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.4Al-9.6W-2.2Ti-0.12B,9W-2Ti-0.12B,"Bauer, A., Neumeier, S., Pyczak, F., Singer, R. F., & Göken, M. (2012). Creep properties of different ?’-strengthened Co-base superalloys. Materials Science and Engineering A, 550, 333–341. https://doi.org/10.1016/j.msea.2012.04.087",450,9.71E-08,103002.5236,5.012847865,850,57-2,1300,12,900,200,,,1,10,75,,57,79.68,0,8.4,0,9.6,2.2,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.4Al-9.6W-2.2Ti-0.12B,9W-2Ti-0.12B,"Bauer, A., Neumeier, S., Pyczak, F., Singer, R. F., & Göken, M. (2012). Creep properties of different ?’-strengthened Co-base superalloys. Materials Science and Engineering A, 550, 333–341. https://doi.org/10.1016/j.msea.2012.04.087",500,2.76E-07,36214.82635,4.558886407,850,57-2,1300,12,900,200,,,1,10,75,,57,79.68,0,8.4,0,9.6,2.2,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.4Al-9.6W-2.2Ti-0.12B,9W-2Ti-0.12B,"Bauer, A., Neumeier, S., Pyczak, F., Singer, R. F., & Göken, M. (2012). Creep properties of different ?’-strengthened Co-base superalloys. Materials Science and Engineering A, 550, 333–341. https://doi.org/10.1016/j.msea.2012.04.100",400,2.57E-08,389105.0584,5.590066877,850,57-2,1300,12,900,200,,,1,10,75,,57,79.68,0,8.4,0,9.6,2.2,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.4Al-9.6W-2.2Ti-0.12B,9W-2Ti-0.12B,"Bauer, A., Neumeier, S., Pyczak, F., Singer, R. F., & Göken, M. (2012). Creep properties of different ?’-strengthened Co-base superalloys. Materials Science and Engineering A, 550, 333–341. https://doi.org/10.1016/j.msea.2012.04.101",450,9.23E-08,108342.3619,5.034798299,850,57-2,1300,12,900,200,,,1,10,75,,57,79.68,0,8.4,0,9.6,2.2,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.4Al-9.6W-2.2Ti-0.12B,9W-2Ti-0.12B,"Bauer, A., Neumeier, S., Pyczak, F., Singer, R. F., & Göken, M. (2012). Creep properties of different ?’-strengthened Co-base superalloys. Materials Science and Engineering A, 550, 333–341. https://doi.org/10.1016/j.msea.2012.04.102",500,0.000000282,35460.99291,4.549750892,850,57-2,1300,12,900,200,,,1,10,75,,57,79.68,0,8.4,0,9.6,2.2,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.8Al-4.W-0.5Ta,Master Alloy A,"Bezold, A. et al. On the Precipitation-Strengthening Contribution of the Ta-Containing Co3(Al,W)-Phase to the Creep Properties of ?/?? Cobalt-Base Superalloys. Metall. Mater. Trans. A Phys. Metall. Mater. Sci. 51, 1567–1574 (2020).",35,0.00000054,18518.51852,4.26760624,950,60-1,1350,24,900,100,,,1,1,0,"SX, unspecified orientation but probably [001] based on ""5% misorientation from [001]"" in another of the group's papers",60,86.7,0,8.8,0,4,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.8Al-4.W-0.5Ta,Master Alloy A,"Bezold, A. et al. On the Precipitation-Strengthening Contribution of the Ta-Containing Co3(Al,W)-Phase to the Creep Properties of ?/?? Cobalt-Base Superalloys. Metall. Mater. Trans. A Phys. Metall. Mater. Sci. 51, 1567–1574 (2020).",50,0.0000014,7142.857143,3.853871964,950,60-1,1350,24,900,100,,,1,1,0,,60,86.7,0,8.8,0,4,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.8Al-4.W-0.5Ta,Master Alloy A,"Bezold, A. et al. On the Precipitation-Strengthening Contribution of the Ta-Containing Co3(Al,W)-Phase to the Creep Properties of ?/?? Cobalt-Base Superalloys. Metall. Mater. Trans. A Phys. Metall. Mater. Sci. 51, 1567–1574 (2020).",25,0.000000105,95238.09524,4.978810701,950,60-1,1350,24,900,100,,,1,1,0,"SX, compresssion in air, aged 100 hr at 900C",60,86.7,0,8.8,0,4,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.8Al-4.W-0.5Ta,Master Alloy A,"Bezold, A. et al. On the Precipitation-Strengthening Contribution of the Ta-Containing Co3(Al,W)-Phase to the Creep Properties of ?/?? Cobalt-Base Superalloys. Metall. Mater. Trans. A Phys. Metall. Mater. Sci. 51, 1567–1574 (2020).",90,0.0000272,367.6470588,2.565431096,950,60-1,1350,24,900,100,,,1,1,0,,60,86.7,0,8.8,0,4,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.8Al-4.W-0.5Ta,Master Alloy A,"Bezold, A. et al. On the Precipitation-Strengthening Contribution of the Ta-Containing Co3(Al,W)-Phase to the Creep Properties of ?/?? Cobalt-Base Superalloys. Metall. Mater. Trans. A Phys. Metall. Mater. Sci. 51, 1567–1574 (2020).",110,0.0000852,117.370892,2.069560405,950,60-1,1350,24,900,100,,,1,1,0,,60,86.7,0,8.8,0,4,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.8Al-5.8W-1.Ta,VF20,"Bezold, A. et al. On the Precipitation-Strengthening Contribution of the Ta-Containing Co3(Al,W)-Phase to the Creep Properties of ?/?? Cobalt-Base Superalloys. Metall. Mater. Trans. A Phys. Metall. Mater. Sci. 51, 1567–1574 (2020).",50,4.93E-09,2028397.566,6.307153081,950,61-1,1350,24,900,100,,,1,1,20,,61,84.48,0,8.76,0,5.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.8Al-5.8W-1.Ta,VF20,"Bezold, A. et al. On the Precipitation-Strengthening Contribution of the Ta-Containing Co3(Al,W)-Phase to the Creep Properties of ?/?? Cobalt-Base Superalloys. Metall. Mater. Trans. A Phys. Metall. Mater. Sci. 51, 1567–1574 (2020).",100,0.00000012,83333.33333,4.920818754,950,61-1,1350,24,900,100,,,1,1,20,,61,84.48,0,8.76,0,5.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.8Al-5.8W-1.Ta,VF20,"Bezold, A. et al. On the Precipitation-Strengthening Contribution of the Ta-Containing Co3(Al,W)-Phase to the Creep Properties of ?/?? Cobalt-Base Superalloys. Metall. Mater. Trans. A Phys. Metall. Mater. Sci. 51, 1567–1574 (2020).",150,0.0000027,3703.703704,3.568636236,950,61-1,1350,24,900,100,,,1,1,20,,61,84.48,0,8.76,0,5.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.8Al-5.8W-1.Ta,VF20,"Bezold, A. et al. On the Precipitation-Strengthening Contribution of the Ta-Containing Co3(Al,W)-Phase to the Creep Properties of ?/?? Cobalt-Base Superalloys. Metall. Mater. Trans. A Phys. Metall. Mater. Sci. 51, 1567–1574 (2020).",200,0.0000237,421.9409283,2.625251654,950,61-1,1350,24,900,100,,,1,1,20,,61,84.48,0,8.76,0,5.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.8Al-5.8W-1.Ta,VF20,"Bezold, A. et al. On the Precipitation-Strengthening Contribution of the Ta-Containing Co3(Al,W)-Phase to the Creep Properties of ?/?? Cobalt-Base Superalloys. Metall. Mater. Trans. A Phys. Metall. Mater. Sci. 51, 1567–1574 (2020).",240,0.000117,85.47008547,1.931814138,950,61-1,1350,24,900,100,,,1,1,20,,61,84.48,0,8.76,0,5.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.7Al-7.8W-1.5Ta,VF40,"Bezold, A. et al. On the Precipitation-Strengthening Contribution of the Ta-Containing Co3(Al,W)-Phase to the Creep Properties of ?/?? Cobalt-Base Superalloys. Metall. Mater. Trans. A Phys. Metall. Mater. Sci. 51, 1567–1574 (2020).",150,1.94E-08,515463.9175,5.71219827,950,62-1,1350,24,900,100,,,1,1,50,,62,81.98,0,8.74,0,7.82,0,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.7Al-7.8W-1.5Ta,VF40,"Bezold, A. et al. On the Precipitation-Strengthening Contribution of the Ta-Containing Co3(Al,W)-Phase to the Creep Properties of ?/?? Cobalt-Base Superalloys. Metall. Mater. Trans. A Phys. Metall. Mater. Sci. 51, 1567–1574 (2020).",200,0.000000032,312500,5.494850022,950,62-1,1350,24,900,100,,,1,1,50,,62,81.98,0,8.74,0,7.82,0,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
