Shortname,Name,Paper,solvus,solidus,liquidus,Index,Co,Ni,Al,Cr,W,Ti,Ta,Nb,V,Mo,C,Zr,B,Ir,Re,Si,Fe,Y,Hf,Ge,Mn,Sc,Ru,Ce,Nd
Co-8.4Al-7.5W-1.9Ti,WB,"Zenk, C. H., Neumeier, S., Stone, H. J. & Göken, M. Mechanical properties and lattice misfit of ?/?’ strengthened Co-base superalloys in the Co-W-Al-Ti quaternary system. Intermetallics 55, 28–39 (2014).",1009,1397,1458,,82.2,0,8.4,0,7.5,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-9.9Al-8.8W,WA,"Zenk, C. H., Neumeier, S., Stone, H. J. & Göken, M. Mechanical properties and lattice misfit of ?/?’ strengthened Co-base superalloys in the Co-W-Al-Ti quaternary system. Intermetallics 55, 28–39 (2014).",991,1446,,,81.3,0,9.9,0,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.Ni-4.Al-12.Cr-2.W-4.9Ti-1.Ta-1.5Mo-0.4Si-0.1Hf-0.07C-0.01Zr-0.09B,4Al-4.9Ti,"Zhang, Y. Y. Y. Y., Fu, H., Zhou, X., Zhang, Y. Y. Y. Y. & Xie, J. Enhanced mechanical properties of wrought ??-strengthened Co-base superalloys by adjusting the relative content of Al and Ti. Intermetallics 112, 106543 (2019).",1097,1280,1381,,43.92,30,4,12,2,4.9,1,0,0,1.5,0.07,0.01,0.09,0,0,0.41,0,0,0.1,0,0,0,0,0,0
Co-30.Ni-5.5Al-12.Cr-2.W-4.2Ti-1.Ta-1.5Mo-0.4Si-0.1Hf-0.07C-0.01Zr-0.09B,5.5Al-4.2Ti,"Zhang, Y. Y. Y. Y., Fu, H., Zhou, X., Zhang, Y. Y. Y. Y. & Xie, J. Enhanced mechanical properties of wrought ??-strengthened Co-base superalloys by adjusting the relative content of Al and Ti. Intermetallics 112, 106543 (2019).",1097,1291,1381,,43.135,30,5.5,12,2,4.2,1,0,0,1.5,0.071,0.009,0.085,0,0,0.39,0,0,0.11,0,0,0,0,0,0
Co-30.Ni-7.Al-12.Cr-2.W-3.5Ti-1.Ta-1.5Mo-0.4Si-0.1Hf-0.08C-0.01Zr-0.09B,7Al-3.5Ti,"Zhang, Y. Y. Y. Y., Fu, H., Zhou, X., Zhang, Y. Y. Y. Y. & Xie, J. Enhanced mechanical properties of wrought ??-strengthened Co-base superalloys by adjusting the relative content of Al and Ti. Intermetallics 112, 106543 (2019).",1095,1283,1380,,42.326,30,7,12,2,3.5,1,0,0,1.5,0.08,0.009,0.085,0,0,0.39,0,0,0.11,0,0,0,0,0,0
Co-30.Ni-6.Al-12.Cr-2.W-3.5Ti-1.Ta-1.5Mo-0.4Si-0.1Hf-0.09C-0.01Zr-0.08B,6Al-3.5Ti,"Zhang, Y. Y. Y. Y., Fu, H., Zhou, X., Zhang, Y. Y. Y. Y. & Xie, J. Enhanced mechanical properties of wrought ??-strengthened Co-base superalloys by adjusting the relative content of Al and Ti. Intermetallics 112, 106543 (2019).",1083,1298,1390,,43.322,30,6,12,2,3.5,1,0,0,1.5,0.085,0.009,0.084,0,0,0.39,0,0,0.11,0,0,0,0,0,0
Co-8.Al-3.W,8Al3W,"Zhang, Y. Y. Y., Fu, H., Zhou, X., Zhang, Y. Y. Y. & Xie, J. Effects of aluminum and molybdenum content on the microstructure and properties of multi-component ??-strengthened cobalt-base superalloys. Mater. Sci. Eng. A 737, 265–273 (2018).",1105,1309,,,89,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.Al-2.W-1.Mo,8Al2W1Mo,"Zhang, Y. Y. Y., Fu, H., Zhou, X., Zhang, Y. Y. Y. & Xie, J. Effects of aluminum and molybdenum content on the microstructure and properties of multi-component ??-strengthened cobalt-base superalloys. Mater. Sci. Eng. A 737, 265–273 (2018).",1095,1303,,,89,0,8,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-6.Al-3.W,6Al3W,"Zhang, Y. Y. Y., Fu, H., Zhou, X., Zhang, Y. Y. Y. & Xie, J. Effects of aluminum and molybdenum content on the microstructure and properties of multi-component ??-strengthened cobalt-base superalloys. Mater. Sci. Eng. A 737, 265–273 (2018).",1086,1326,,,91,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.Al-1.W-2.Mo,8Al1W2Mo,"Zhang, Y. Y. Y., Fu, H., Zhou, X., Zhang, Y. Y. Y. & Xie, J. Effects of aluminum and molybdenum content on the microstructure and properties of multi-component ??-strengthened cobalt-base superalloys. Mater. Sci. Eng. A 737, 265–273 (2018).",1086,1299,,,89,0,8,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-6.Al-2.W-1.Mo,6Al2W1Mo,"Zhang, Y. Y. Y., Fu, H., Zhou, X., Zhang, Y. Y. Y. & Xie, J. Effects of aluminum and molybdenum content on the microstructure and properties of multi-component ??-strengthened cobalt-base superalloys. Mater. Sci. Eng. A 737, 265–273 (2018).",1074,1320,,,91,0,6,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-7.Al-7.W-4.Ti-2.Ta-1.V,1V,"Zhou, H. J. et al. Alloying effects on microstructural stability and ?? phase nano-hardness in Co-Al-W-Ta-Ti-base superalloys. in Proceedings of the International Symposium on Superalloys vols 2016-Janua 981–990 (Minerals, Metals and Materials Society, 2016).",1166,1312,,,79,0,7,0,7,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-7.Al-7.W-4.Ti-2.Ta,Baseline,"Zhou, H. J. et al. Alloying effects on microstructural stability and ?? phase nano-hardness in Co-Al-W-Ta-Ti-base superalloys. in Proceedings of the International Symposium on Superalloys vols 2016-Janua 981–990 (Minerals, Metals and Materials Society, 2016).",1160,1313,,,80,0,7,0,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-7.Al-6.W-4.Ti-2.Ta-1.Nb,1Nb,"Zhou, H. J. et al. Alloying effects on microstructural stability and ?? phase nano-hardness in Co-Al-W-Ta-Ti-base superalloys. in Proceedings of the International Symposium on Superalloys vols 2016-Janua 981–990 (Minerals, Metals and Materials Society, 2016).",1150,1285,,,80,0,7,0,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-7.Al-6.W-4.Ti-2.Ta-1.Mo,1Mo,"Zhou, H. J. et al. Alloying effects on microstructural stability and ?? phase nano-hardness in Co-Al-W-Ta-Ti-base superalloys. in Proceedings of the International Symposium on Superalloys vols 2016-Janua 981–990 (Minerals, Metals and Materials Society, 2016).",1143,1317,,,80,0,7,0,6,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-7.Al-4.Cr-7.W-4.Ti-2.Ta,4Cr,"Zhou, H. J. et al. Alloying effects on microstructural stability and ?? phase nano-hardness in Co-Al-W-Ta-Ti-base superalloys. in Proceedings of the International Symposium on Superalloys vols 2016-Janua 981–990 (Minerals, Metals and Materials Society, 2016).",1094,1323,,,76,0,7,4,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.Al-14.Cr-2.W,8Al2W14Cr,"Zhuang, X., Lu, S., Li, L. & Feng, Q. Microstructures and properties of a novel ??-strengthened multi-component CoNi-based wrought superalloy designed by CALPHAD method. Mater. Sci. Eng. A 780, (2020).",1090,1310,1372,,76,0,8,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.2Ni-9.8Al-4.0W-3.9Ti-1.9Ta,4W2Ta,"Qu, S., Li, Y., Tong, M., Wang, C., & Yang, Y. (2021). Effects of 1 at.% Ta substitution for 1 at.% W on the coarsening kinetics and deformation behavior of ??-strengthened CoNi-base superalloys. Materials Science and Engineering A, 823. https://doi.org/10.1016/j.msea.2021.141776",1218,1338,1391,,50.12,30.2,9.83,0,4.02,3.93,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-29.7Ni-9.6Al-8.2Cr-1.8Nb-4.8Mo,Ti-0,"Roy, A., Singh, M. P., Das, S. M., Makineni, S. K., & Chattopadhyay, K. (2021). Role of Ti on Phase Evolution, Oxidation and Nitridation of Co–30Ni–10Al–8Cr–5Mo–2Nb–(0, 2 & 4) Ti Cobalt Base Superalloys at Elevated Temperature. Metallurgical and Materials Transactions A: Physical Metallurgy and Materials Science, 52(11), 5004–5015. https://doi.org/10.1007/s11661-021-06445-9",980,1322,1395,,45.9,29.7,9.6,8.2,0,0,0,1.8,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.7Ni-9.5Al-7.8Cr-2.1Ti-1.9Nb-4.7Mo,Ti-2,"Roy, A., Singh, M. P., Das, S. M., Makineni, S. K., & Chattopadhyay, K. (2021). Role of Ti on Phase Evolution, Oxidation and Nitridation of Co–30Ni–10Al–8Cr–5Mo–2Nb–(0, 2 & 4) Ti Cobalt Base Superalloys at Elevated Temperature. Metallurgical and Materials Transactions A: Physical Metallurgy and Materials Science, 52(11), 5004–5015. https://doi.org/10.1007/s11661-021-06445-10",1061,1261,1352,,43.3,30.7,9.5,7.8,0,2.1,0,1.9,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.4Ni-9.7Al-8.1Cr-3.9Ti-1.9Nb-5.1Mo,Ti-4,"Roy, A., Singh, M. P., Das, S. M., Makineni, S. K., & Chattopadhyay, K. (2021). Role of Ti on Phase Evolution, Oxidation and Nitridation of Co–30Ni–10Al–8Cr–5Mo–2Nb–(0, 2 & 4) Ti Cobalt Base Superalloys at Elevated Temperature. Metallurgical and Materials Transactions A: Physical Metallurgy and Materials Science, 52(11), 5004–5015. https://doi.org/10.1007/s11661-021-06445-11",1095,1226,1325,,40.9,30.4,9.7,8.1,0,3.9,0,1.9,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.4Al-4.1W-0.2Ta,VF0,"Volz, N., Xue, F., Bezold, A., Zenk, C. H., Fries, S. G., Schreuer, J., Neumeier, S., & Göken, M. (2021). Design of a Co–Al–W–Ta Alloy Series with Varying ?? Volume Fraction and Their Thermophysical Properties. Metallurgical and Materials Transactions A: Physical Metallurgy and Materials Science, 52(9), 3931–3944. https://doi.org/10.1007/s11661-021-06353-y",864,1442,1463,,87.3,0,8.4,0,4.1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.6Al-6.0W-0.6Ta,VF20,"Volz, N., Xue, F., Bezold, A., Zenk, C. H., Fries, S. G., Schreuer, J., Neumeier, S., & Göken, M. (2021). Design of a Co–Al–W–Ta Alloy Series with Varying ?? Volume Fraction and Their Thermophysical Properties. Metallurgical and Materials Transactions A: Physical Metallurgy and Materials Science, 52(9), 3931–3944. https://doi.org/10.1007/s11661-021-06353-y",984,1430,1454,,84.8,0,8.6,0,6,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.5Al-7.7W-1.1Ta,VF40,"Volz, N., Xue, F., Bezold, A., Zenk, C. H., Fries, S. G., Schreuer, J., Neumeier, S., & Göken, M. (2021). Design of a Co–Al–W–Ta Alloy Series with Varying ?? Volume Fraction and Their Thermophysical Properties. Metallurgical and Materials Transactions A: Physical Metallurgy and Materials Science, 52(9), 3931–3944. https://doi.org/10.1007/s11661-021-06353-y",1038,1419,1448,,82.7,0,8.5,0,7.7,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.4Al-9.3W-1.6Ta,VF60,"Volz, N., Xue, F., Bezold, A., Zenk, C. H., Fries, S. G., Schreuer, J., Neumeier, S., & Göken, M. (2021). Design of a Co–Al–W–Ta Alloy Series with Varying ?? Volume Fraction and Their Thermophysical Properties. Metallurgical and Materials Transactions A: Physical Metallurgy and Materials Science, 52(9), 3931–3944. https://doi.org/10.1007/s11661-021-06353-y",1088,1368,1439,,80.7,0,8.4,0,9.3,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.2Al-11.0W-2.0Ta,VF80,"Volz, N., Xue, F., Bezold, A., Zenk, C. H., Fries, S. G., Schreuer, J., Neumeier, S., & Göken, M. (2021). Design of a Co–Al–W–Ta Alloy Series with Varying ?? Volume Fraction and Their Thermophysical Properties. Metallurgical and Materials Transactions A: Physical Metallurgy and Materials Science, 52(9), 3931–3944. https://doi.org/10.1007/s11661-021-06353-y",1117,1348,1429,,78.8,0,8.2,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-8.1Al-12.5W-2.4Ta,VF100,"Volz, N., Xue, F., Bezold, A., Zenk, C. H., Fries, S. G., Schreuer, J., Neumeier, S., & Göken, M. (2021). Design of a Co–Al–W–Ta Alloy Series with Varying ?? Volume Fraction and Their Thermophysical Properties. Metallurgical and Materials Transactions A: Physical Metallurgy and Materials Science, 52(9), 3931–3944. https://doi.org/10.1007/s11661-021-06353-y",1121,1353,1419,,77,0,8.1,0,12.5,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-29.6Ni-10.5Al-3.0Nb,30Ni,"Cao, B. X., Xu, W. W., Yu, C. Y., Wu, S. W., Kong, H. J., Ding, Z. Y., Zhang, T. L., Luan, J. H., Xiao, B., Jiao, Z. B., Liu, Y., Yang, T., & Liu, C. T. (2022). L12-strengthened multicomponent Co-Al-Nb-based alloys with high strength and matrix-confined stacking-fault-mediated plasticity. Acta Materialia, 229. https://doi.org/10.1016/j.actamat.2022.117763",940,1341,,,56.9,29.6,10.5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-28.9Ni-10.3Al-2.1Ti-3.1Nb,30Ni2Ti,"Cao, B. X., Xu, W. W., Yu, C. Y., Wu, S. W., Kong, H. J., Ding, Z. Y., Zhang, T. L., Luan, J. H., Xiao, B., Jiao, Z. B., Liu, Y., Yang, T., & Liu, C. T. (2022). L12-strengthened multicomponent Co-Al-Nb-based alloys with high strength and matrix-confined stacking-fault-mediated plasticity. Acta Materialia, 229. https://doi.org/10.1016/j.actamat.2022.117764",1042,1306,1388,,55.6,28.9,10.3,0,0,2.1,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-29.0Ni-10.1Al-2.2Ta-3.2Nb,30Ni2Ta,"Cao, B. X., Xu, W. W., Yu, C. Y., Wu, S. W., Kong, H. J., Ding, Z. Y., Zhang, T. L., Luan, J. H., Xiao, B., Jiao, Z. B., Liu, Y., Yang, T., & Liu, C. T. (2022). L12-strengthened multicomponent Co-Al-Nb-based alloys with high strength and matrix-confined stacking-fault-mediated plasticity. Acta Materialia, 229. https://doi.org/10.1016/j.actamat.2022.117765",1106,1314,1385,,55.5,29,10.1,0,0,0,2.2,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-29.2Ni-9.8Al-2.2Ti-2.0Ta-3.2Nb,30Ni2Ti2Ta,"Cao, B. X., Xu, W. W., Yu, C. Y., Wu, S. W., Kong, H. J., Ding, Z. Y., Zhang, T. L., Luan, J. H., Xiao, B., Jiao, Z. B., Liu, Y., Yang, T., & Liu, C. T. (2022). L12-strengthened multicomponent Co-Al-Nb-based alloys with high strength and matrix-confined stacking-fault-mediated plasticity. Acta Materialia, 229. https://doi.org/10.1016/j.actamat.2022.117766",1150,1280,1356,,53.6,29.2,9.8,0,0,2.2,2,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-5.Al-14.0V,Co-5Al-14V,"Chen, Y., Wang, C., Ruan, J., Omori, T., Kainuma, R., Ishida, K., & Liu, X. (2019). High-strength Co–Al–V-base superalloys strengthened by ??-Co 3 (Al,V) with high solvus temperature. Acta Materialia, 170, 62–74. https://doi.org/10.1016/j.actamat.2019.03.013",964,1409,1440,,81,0,5,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-5.Al-2.0Ti-14.0V,2Ti,"Chen, Y., Wang, C., Ruan, J., Omori, T., Kainuma, R., Ishida, K., & Liu, X. (2019). High-strength Co–Al–V-base superalloys strengthened by ??-Co 3 (Al,V) with high solvus temperature. Acta Materialia, 170, 62–74. https://doi.org/10.1016/j.actamat.2019.03.014",1022,1338,1394,,79,0,5,0,0,2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-5.Al-2.0Cr-14.0V,2Cr,"Chen, Y., Wang, C., Ruan, J., Omori, T., Kainuma, R., Ishida, K., & Liu, X. (2019). High-strength Co–Al–V-base superalloys strengthened by ??-Co 3 (Al,V) with high solvus temperature. Acta Materialia, 170, 62–74. https://doi.org/10.1016/j.actamat.2019.03.015",948,1410,1444,,79,0,5,2,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-5.Al-2.0Nb-14.0V,2Nb,"Chen, Y., Wang, C., Ruan, J., Omori, T., Kainuma, R., Ishida, K., & Liu, X. (2019). High-strength Co–Al–V-base superalloys strengthened by ??-Co 3 (Al,V) with high solvus temperature. Acta Materialia, 170, 62–74. https://doi.org/10.1016/j.actamat.2019.03.016",1032,1309,1418,,79,0,5,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-5.Al-14.0V-2.0Mo,2Mo,"Chen, Y., Wang, C., Ruan, J., Omori, T., Kainuma, R., Ishida, K., & Liu, X. (2019). High-strength Co–Al–V-base superalloys strengthened by ??-Co 3 (Al,V) with high solvus temperature. Acta Materialia, 170, 62–74. https://doi.org/10.1016/j.actamat.2019.03.017",971,1399,1433,,79,0,5,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-5.Al-2.0Ta-14.0V,2Ta,"Chen, Y., Wang, C., Ruan, J., Omori, T., Kainuma, R., Ishida, K., & Liu, X. (2019). High-strength Co–Al–V-base superalloys strengthened by ??-Co 3 (Al,V) with high solvus temperature. Acta Materialia, 170, 62–74. https://doi.org/10.1016/j.actamat.2019.03.018",1070,1354,1411,,79,0,5,0,0,0,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-5.Al-2.0W-14.0V,2W,"Chen, Y., Wang, C., Ruan, J., Omori, T., Kainuma, R., Ishida, K., & Liu, X. (2019). High-strength Co–Al–V-base superalloys strengthened by ??-Co 3 (Al,V) with high solvus temperature. Acta Materialia, 170, 62–74. https://doi.org/10.1016/j.actamat.2019.03.019",1003,1412,1445,,79,0,5,0,2,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-10.0Ni-8.Al-12.0V,10Ni,"Chen, Y., Wang, C., Ruan, J., Omori, T., Kainuma, R., Ishida, K., & Liu, X. (2019). High-strength Co–Al–V-base superalloys strengthened by ??-Co 3 (Al,V) with high solvus temperature. Acta Materialia, 170, 62–74. https://doi.org/10.1016/j.actamat.2019.03.020",979,1409,1433,,70,10,8,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-20.0Ni-8.Al-12.0V,20Ni,"Chen, Y., Wang, C., Ruan, J., Omori, T., Kainuma, R., Ishida, K., & Liu, X. (2019). High-strength Co–Al–V-base superalloys strengthened by ??-Co 3 (Al,V) with high solvus temperature. Acta Materialia, 170, 62–74. https://doi.org/10.1016/j.actamat.2019.03.021",1000,1409,1431,,60,20,8,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.0Ni-8.Al-12.0V,30Ni,"Chen, Y., Wang, C., Ruan, J., Omori, T., Kainuma, R., Ishida, K., & Liu, X. (2019). High-strength Co–Al–V-base superalloys strengthened by ??-Co 3 (Al,V) with high solvus temperature. Acta Materialia, 170, 62–74. https://doi.org/10.1016/j.actamat.2019.03.022",1032,1408,1429,,50,30,8,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.0Ni-5.Al-4.0Ta-10.0V,Co-30Ni-5Al-10V-4Ta,"Chen, Y., Wang, C., Ruan, J., Omori, T., Kainuma, R., Ishida, K., & Liu, X. (2019). High-strength Co–Al–V-base superalloys strengthened by ??-Co 3 (Al,V) with high solvus temperature. Acta Materialia, 170, 62–74. https://doi.org/10.1016/j.actamat.2019.03.023",1119,1349,1395,,51,30,5,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.0Ni-7.5Al-4.0Ta-7.5V,Co-30Ni-7.5Al-7.5V-4Ta,"Chen, Y., Wang, C., Ruan, J., Omori, T., Kainuma, R., Ishida, K., & Liu, X. (2019). High-strength Co–Al–V-base superalloys strengthened by ??-Co 3 (Al,V) with high solvus temperature. Acta Materialia, 170, 62–74. https://doi.org/10.1016/j.actamat.2019.03.024",1148,1349,1395,,51,30,7.5,0,0,0,4,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.0Ni-10.Al-4.0Ta-5.0V,Co-30Ni-10Al-5V-4Ta,"Chen, Y., Wang, C., Ruan, J., Omori, T., Kainuma, R., Ishida, K., & Liu, X. (2019). High-strength Co–Al–V-base superalloys strengthened by ??-Co 3 (Al,V) with high solvus temperature. Acta Materialia, 170, 62–74. https://doi.org/10.1016/j.actamat.2019.03.025",1172,1349,1395,,51,30,10,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.0Ni-10.Al-2.0Ti-4.0Ta-5.0V,Co-30Ni-10Al-5V-4Ta-2Ti,"Chen, Y., Wang, C., Ruan, J., Omori, T., Kainuma, R., Ishida, K., & Liu, X. (2019). High-strength Co–Al–V-base superalloys strengthened by ??-Co 3 (Al,V) with high solvus temperature. Acta Materialia, 170, 62–74. https://doi.org/10.1016/j.actamat.2019.03.026",1242,1313,1367,,49,30,10,0,0,2,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.0Ni-9.Al-0.0Cr-6.0W-3.0Ti-1.0Ta-0.05Zr-0.12B,B,"Fallah Sheykhlari, A., Arabi, H., Boutorabi, S. M. A., & Cayron, C. (2022). Effect of chromium content on microstructural evolution of CoNiAlW superalloy. Applied Physics A: Materials Science and Processing, 128(8). https://doi.org/10.1007/s00339-022-05768-7",1082,1364,,,50.83,30,9,0,6,3,1,0,0,0,0,0.05,0.12,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.0Ni-9.Al-6.0Cr-6.0W-3.0Ti-1.0Ta-0.05Zr-0.12B,B6Cr,"Fallah Sheykhlari, A., Arabi, H., Boutorabi, S. M. A., & Cayron, C. (2022). Effect of chromium content on microstructural evolution of CoNiAlW superalloy. Applied Physics A: Materials Science and Processing, 128(8). https://doi.org/10.1007/s00339-022-05768-8",1118,1381,,,44.83,30,9,6,6,3,1,0,0,0,0,0.05,0.12,0,0,0,0,0,0,0,0,0,0,0,0
Co-30.0Ni-9.Al-10.0Cr-6.0W-3.0Ti-1.0Ta-0.05Zr-0.12B,B10Cr,"Fallah Sheykhlari, A., Arabi, H., Boutorabi, S. M. A., & Cayron, C. (2022). Effect of chromium content on microstructural evolution of CoNiAlW superalloy. Applied Physics A: Materials Science and Processing, 128(8). https://doi.org/10.1007/s00339-022-05768-9",1138,1394,,,40.83,30,9,10,6,3,1,0,0,0,0,0.05,0.12,0,0,0,0,0,0,0,0,0,0,0,0
Co-34.0Ni-4.5Al-15.6Cr-5.5Ti,CoNi-baseline,"Liang, Z., Paul, J. D. H., Stark, A., Bezold, A., Neumeier, S., Göken, M., & Pyczak, F. (2022). High-Temperature CoNi-Based Superalloys Strengthened by ??-(Ni,Co)3(Cr,Al,Ti,X): The Effect of Refractory Elements. Metallurgical and Materials Transactions A: Physical Metallurgy and Materials Science. https://doi.org/10.1007/s11661-022-06795-y",1037,1319.3,1382.7,composition table is full of typos,40.4,34,4.5,15.6,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-34.3Ni-4.7Al-15.6Cr-5.1Ti-1.9Ta,CoNi-2Ta,"Liang, Z., Paul, J. D. H., Stark, A., Bezold, A., Neumeier, S., Göken, M., & Pyczak, F. (2022). High-Temperature CoNi-Based Superalloys Strengthened by ??-(Ni,Co)3(Cr,Al,Ti,X): The Effect of Refractory Elements. Metallurgical and Materials Transactions A: Physical Metallurgy and Materials Science. https://doi.org/10.1007/s11661-022-06795-y",1126.2,1279.5,1359.6,composition table is full of typos,38.4,34.3,4.7,15.6,0,5.1,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-34.7Ni-4.5Al-15.5Cr-4.9Ti-1.8Nb,CoNi-2Nb,"Liang, Z., Paul, J. D. H., Stark, A., Bezold, A., Neumeier, S., Göken, M., & Pyczak, F. (2022). High-Temperature CoNi-Based Superalloys Strengthened by ??-(Ni,Co)3(Cr,Al,Ti,X): The Effect of Refractory Elements. Metallurgical and Materials Transactions A: Physical Metallurgy and Materials Science. https://doi.org/10.1007/s11661-022-06795-y",1132.3,1255.8,1352.7,composition table is full of typos,38.6,34.7,4.5,15.5,0,4.9,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-34.6Ni-4.4Al-15.4Cr-0.9W-5.2Ti-2.0Mo,CoNi-3W,"Liang, Z., Paul, J. D. H., Stark, A., Bezold, A., Neumeier, S., Göken, M., & Pyczak, F. (2022). High-Temperature CoNi-Based Superalloys Strengthened by ??-(Ni,Co)3(Cr,Al,Ti,X): The Effect of Refractory Elements. Metallurgical and Materials Transactions A: Physical Metallurgy and Materials Science. https://doi.org/10.1007/s11661-022-06795-y",1049.4,1309.9,1387.5,composition table is full of typos,37.5,34.6,4.4,15.4,0.9,5.2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-34.8Ni-4.7Al-15.3Cr-3.1W-5.1Ti,CoNi-2Mo1W,"Liang, Z., Paul, J. D. H., Stark, A., Bezold, A., Neumeier, S., Göken, M., & Pyczak, F. (2022). High-Temperature CoNi-Based Superalloys Strengthened by ??-(Ni,Co)3(Cr,Al,Ti,X): The Effect of Refractory Elements. Metallurgical and Materials Transactions A: Physical Metallurgy and Materials Science. https://doi.org/10.1007/s11661-022-06795-y",1058.2,1301.8,1374.6,composition table is full of typos,37,34.8,4.7,15.3,3.1,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-36.4Ni-4.7Al-15.2Cr-1.2W-5.2Ti-1.0Ta-2.1Mo,CoNi-2Mo1W2Ti,"Liang, Z., Paul, J. D. H., Stark, A., Bezold, A., Neumeier, S., Göken, M., & Pyczak, F. (2022). High-Temperature CoNi-Based Superalloys Strengthened by ??-(Ni,Co)3(Cr,Al,Ti,X): The Effect of Refractory Elements. Metallurgical and Materials Transactions A: Physical Metallurgy and Materials Science. https://doi.org/10.1007/s11661-022-06795-y",1143.8,1246.8,1337.7,composition table is full of typos,34.2,36.4,4.7,15.2,1.2,5.2,1,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
